year,x,y,max_size,windspeed,winddirection
1,531427.812716261,5016053.92809347,97698,26.7499842401594,214.267401136458
1,580427.812716261,5025153.92809347,419,21.4893205277622,242.242499976419
1,559727.812716261,5029853.92809347,1690,28.1365850241855,269.647331759334
2,600427.812716261,5011453.92809347,125453,29.5419539744034,222.671477501281
2,534827.812716261,4947353.92809347,12652,17.7184023568407,186.637697434053
2,466627.812716261,5010053.92809347,962,25.8489516517147,253.966440085787
3,559627.812716261,4813953.92809347,509,20.0436179991812,215.146509557962
3,527127.812716261,4888653.92809347,680,15.2284806361422,266.062571774237
3,550327.812716261,4843753.92809347,1021,19.139490397647,182.430267152376
3,544127.812716261,4857053.92809347,5450,26.4368357975036,231.923714498989
3,526227.812716261,4960053.92809347,422,15.6236400129274,199.753138662782
5,475027.812716261,4707453.92809347,3340,17.9916827287525,218.730185427703
5,530727.812716261,4869553.92809347,2092,29.9588545551524,181.659567982424
7,670127.812716261,4711453.92809347,9125,25.8929398516193,241.824064222164
8,553027.812716261,4890753.92809347,455,21.8251289520413,182.728170342743
8,524227.812716261,4934153.92809347,1117,10.2547047333792,249.659018539824
8,515927.812716261,4702153.92809347,461,26.459544445388,247.656474206597
8,505427.812716261,4890953.92809347,2639,20.3279144689441,221.465411740355
9,540927.812716261,4791953.92809347,7203,15.8634201902896,240.513834978919
9,576527.812716261,4796253.92809347,395,22.8123152768239,243.165452121757
9,480927.812716261,4830953.92809347,442,23.0266096629202,261.035256811883
9,518627.812716261,4831253.92809347,663,18.8139968691394,259.715413944796
9,578227.812716261,5048453.92809347,19619,10.7766680652276,213.539353385568
9,506627.812716261,4883253.92809347,1067,19.1151735652238,263.965290708002
9,625627.812716261,4990753.92809347,1968,29.9488864513114,224.901126315817
9,429427.812716261,5038353.92809347,1080,29.5277362316847,258.684416909236
9,431727.812716261,4930653.92809347,2482,25.3956174338236,262.647993047722
9,414227.812716261,5044853.92809347,3158,14.1056687338278,206.366017868277
10,501227.812716261,4822153.92809347,1001,13.5050588892773,209.514155779034
10,553227.812716261,4840353.92809347,421,29.6798941167071,229.759642970748
10,476327.812716261,4951653.92809347,32761,26.0859955800697,267.063061951194
10,442127.812716261,4973353.92809347,11808,15.4597585322335,264.45149481995
10,637227.812716261,4988753.92809347,585,22.0948181580752,236.362463347614
10,594327.812716261,5018353.92809347,540,21.8731700349599,181.271014090162
10,490827.812716261,5037453.92809347,9177,15.1571423001587,205.837545306422
11,466127.812716261,4721553.92809347,472,12.0523642329499,238.435036973096
11,558827.812716261,5006453.92809347,995,26.6808763891459,261.212538087275
11,413527.812716261,5056253.92809347,675,24.6371345501393,255.9513555374
12,591727.812716261,4801953.92809347,3416,27.3786453064531,254.734251354821
12,470627.812716261,4841553.92809347,7595,25.2462182380259,263.617810551077
12,514127.812716261,5005053.92809347,3171,12.0212087035179,252.971412667539
12,542627.812716261,4703553.92809347,559,18.2572277635336,249.202160120476
12,511027.812716261,5040853.92809347,1678,24.4083983870223,195.685137400869
12,518327.812716261,4700153.92809347,400,22.7090113563463,257.887520939112
