year,x,y,max_size,windspeed,winddirection
1,545427.812716261,4913853.92809347,618,10.4414690565318,196.517009313684
2,542127.812716261,4827453.92809347,944,15.4419363010675,267.224334671628
2,499027.812716261,4786653.92809347,498,11.5177407674491,267.597411044408
3,465527.812716261,4823753.92809347,115924,25.948908268474,194.842824800871
3,585327.812716261,4785653.92809347,2869,23.0830772407353,196.233737720177
3,534127.812716261,4811753.92809347,7120,26.8468197109178,246.846675365232
3,580327.812716261,4902453.92809347,450,27.108695236966,193.797729026992
3,631227.812716261,4994853.92809347,2640,12.7829165477306,241.931223459542
3,524927.812716261,4766253.92809347,1780,28.4878031909466,192.405082457699
3,539627.812716261,4892053.92809347,877,24.6479463297874,259.839277477004
4,486627.812716261,4802353.92809347,3335,28.6325610009953,208.448607239407
4,550327.812716261,4918953.92809347,820,12.3995961761102,238.846283107996
4,549527.812716261,4983253.92809347,1625,22.3000222817063,255.705455413554
5,602027.812716261,4998553.92809347,1284,20.505824200809,183.74026798876
5,592427.812716261,5053553.92809347,5653,20.9438611054793,183.44713516999
5,565027.812716261,4803953.92809347,1174,23.4474082523957,193.504070537165
7,537527.812716261,4791453.92809347,5813,28.4235787624493,220.557547376957
7,578527.812716261,4942353.92809347,665,19.3785201851279,242.234972922597
8,544827.812716261,4855653.92809347,489,28.7779927905649,240.106171185616
9,543827.812716261,4775653.92809347,1274,18.2817542599514,211.458768651355
9,478127.812716261,4822853.92809347,999,16.3893282972276,238.467903379351
9,538427.812716261,4844053.92809347,1495,21.6460730088875,190.156255450565
9,550627.812716261,5030753.92809347,1142,23.6791788972914,188.942289138213
10,495327.812716261,4751153.92809347,16829,14.7323720529675,231.308126135264
10,546427.812716261,4753653.92809347,15982,12.1838001627475,255.619473808911
10,572527.812716261,4855953.92809347,619,28.8011446176097,238.406506190076
10,553627.812716261,4867653.92809347,605,20.5959185631946,243.238523604814
10,437627.812716261,4954953.92809347,80353,14.5692686829716,189.065943604801
10,480627.812716261,4692253.92809347,1421,25.0527994241565,200.796975726262
11,507527.812716261,4953253.92809347,5321,29.985897121951,185.612546859775
11,477527.812716261,4958653.92809347,3281,12.1837404882535,235.142142546829
12,567927.812716261,4827053.92809347,703,14.129249509424,194.885008886922
12,538827.812716261,4748353.92809347,1046,23.6636964045465,190.741453003138
12,478027.812716261,4784553.92809347,815,25.3776895161718,268.320814634208
12,579227.812716261,4857653.92809347,388,23.1962434854358,214.256968139671
13,545927.812716261,4983153.92809347,15070,12.3824459966272,251.166505648289
13,419027.812716261,4986953.92809347,549,10.503666815348,202.597279027104
14,557927.812716261,5039153.92809347,1421,21.4108773227781,184.231496402062
14,440627.812716261,4931553.92809347,744,28.3233394753188,233.085449798964
14,532927.812716261,4936153.92809347,603,16.7663083225489,241.514049579855
14,453827.812716261,5023353.92809347,438,29.5062491670251,218.209788389504
14,472227.812716261,4797653.92809347,1273,26.8220311263576,268.719886306208
14,562627.812716261,4874953.92809347,6273,24.0511638810858,265.723528191447
14,514927.812716261,4991653.92809347,1800,13.7025520391762,255.209070851561
14,526727.812716261,4671653.92809347,2417,19.8952040821314,229.899446808267
14,500727.812716261,4838653.92809347,53532,14.7535426029935,261.401667203754
14,506427.812716261,4952753.92809347,428,14.5859329635277,259.445591785479
14,422127.812716261,4919053.92809347,10511,27.7545042382553,244.656942095608
15,545027.812716261,4766253.92809347,2698,28.7909944867715,244.059590531979
15,552927.812716261,4964553.92809347,61300,28.2116125850007,266.120490913745
15,542327.812716261,4725953.92809347,762,21.9357554428279,222.67971850466
16,518727.812716261,4675253.92809347,5485,13.6836138833314,228.83764005499
16,551727.812716261,4897853.92809347,467,28.4387770900503,192.914241019171
16,518427.812716261,5006853.92809347,51273,16.1610625870526,212.535461392254
17,494927.812716261,4974553.92809347,629,16.0169029422104,183.615810389165
17,567327.812716261,4861253.92809347,791,14.6906535094604,228.410816802643
17,476827.812716261,4719053.92809347,401,13.4051481448114,195.507367565297
18,540227.812716261,4793553.92809347,12975,27.3354899976403,263.14210569486
19,532827.812716261,4802553.92809347,4043,19.7404698142782,244.235326875933
19,521627.812716261,4858653.92809347,608,28.4713274240494,206.776306852698
19,486927.812716261,4903753.92809347,3216,24.0895996149629,217.145564840175
19,546527.812716261,5011553.92809347,524,15.6475352495909,222.280692618806
19,488627.812716261,4724953.92809347,4706,10.6871116254479,190.119044955354
19,547827.812716261,4800253.92809347,563,21.4958512131125,215.798166717868
19,517627.812716261,4754853.92809347,2041,19.4240692723542,183.713006142061
19,518927.812716261,4932353.92809347,2012,17.3086843686178,191.9731651037
19,507127.812716261,4753553.92809347,3257,26.6083156270906,259.072505082004
19,536527.812716261,4760153.92809347,1311,10.5161016853526,220.651037490461
19,483427.812716261,4780453.92809347,20648,19.4960451172665,262.598026846536
20,549827.812716261,4797153.92809347,377,17.0164703717455,267.302386492956
20,582427.812716261,4897053.92809347,585,21.0187357058749,224.044082080945
20,474027.812716261,5001053.92809347,1031,26.4705433277413,234.084965893999
21,587827.812716261,5046053.92809347,3303,12.1409799298272,265.775362341665
23,530527.812716261,4793653.92809347,643,26.1084796441719,265.310385106131
23,522427.812716261,4928553.92809347,4864,24.5344404736534,266.986417430453
24,578027.812716261,4815953.92809347,520,20.8883677003905,188.793682898395
24,534027.812716261,4789753.92809347,52676,21.6445675445721,216.412540187594
25,618927.812716261,5002753.92809347,13866,24.5505511527881,241.425642692484
25,572927.812716261,4816453.92809347,671,22.8274196013808,214.144050828181
25,542627.812716261,4825453.92809347,4337,20.5473539885134,226.99640272418
25,535727.812716261,4836353.92809347,3430,13.1750360038131,269.035231440794
25,493627.812716261,4899853.92809347,329942,15.7437836984172,246.282484936528
25,582727.812716261,5016753.92809347,2208,18.9184400998056,185.516651286744
25,576127.812716261,4783653.92809347,20426,16.1092753149569,185.604772581719
25,416427.812716261,4928253.92809347,7093,25.8423772081733,242.768847516272
25,560927.812716261,4983453.92809347,519,10.4582152469084,203.2189359935
27,566327.812716261,4806053.92809347,7163,28.3354768436402,206.639106853399
27,521427.812716261,4853953.92809347,9873,21.2086909962818,181.706953982357
28,512227.812716261,4856753.92809347,2748,24.2550177685916,187.172476749402
28,481227.812716261,4798253.92809347,1291,20.8128608344123,192.491715922952
28,532327.812716261,4853653.92809347,776,25.9006021963432,264.196033291519
29,508727.812716261,5000953.92809347,618,20.002651787363,243.156336948741
30,553727.812716261,4773553.92809347,2890,21.8539582705125,187.009114588145
30,556827.812716261,4924253.92809347,387,28.1704019708559,247.726321402006
30,524327.812716261,4720053.92809347,12333,11.3385420525447,226.205378486775
30,474027.812716261,4848053.92809347,6536,14.0027925930917,206.409970598761
30,509427.812716261,4900853.92809347,1031,10.79353898298,222.454239504877
30,546927.812716261,4998053.92809347,430,17.8075841255486,259.397385343909
30,498327.812716261,4749853.92809347,501,18.1727861706167,218.98765264079
30,482827.812716261,4957753.92809347,3973,17.005505701527,189.632274436299
31,586827.812716261,4884253.92809347,30075,17.1923344442621,199.837185263168
31,585027.812716261,4769353.92809347,10785,20.4160586046055,239.423686140217
31,567327.812716261,4856553.92809347,567,23.360043396242,191.695221341215
31,540627.812716261,4930753.92809347,578,25.4045966314152,188.927554234397
31,478927.812716261,4831153.92809347,28869,24.0933332778513,245.67004898563
32,564527.812716261,4833553.92809347,6959,13.42857664451,229.634573890362
32,536027.812716261,4879853.92809347,671,26.28323382698,241.318201697432
32,580327.812716261,4873553.92809347,6820,18.2487526396289,185.768352400046
32,558327.812716261,4887553.92809347,1073,25.4205515841022,256.287847857457
32,501627.812716261,4975153.92809347,1682,16.2058991286904,192.848408189602
32,534327.812716261,4664553.92809347,803,21.1506142606959,252.040289884899
32,487127.812716261,4911553.92809347,690,25.1719139190391,209.508484310936
32,490027.812716261,4979853.92809347,2375,26.5310321049765,189.667522308882
33,565827.812716261,4908553.92809347,590,26.2146050436422,201.153593435884
34,571327.812716261,4878753.92809347,4661,15.5897859297693,228.699142243713
34,557127.812716261,4907953.92809347,556,22.3357947869226,243.601860729977
34,515127.812716261,4961153.92809347,7185,24.657570514828,257.312777065672
34,559227.812716261,4833753.92809347,380,10.2432373445481,269.696406146977
34,548827.812716261,4891153.92809347,626,17.3193222982809,195.293971057981
34,490627.812716261,4994153.92809347,2841,17.3339593922719,253.728706324473
35,429827.812716261,4928153.92809347,1025,18.6798417521641,250.536256434862
35,541027.812716261,4898553.92809347,1301,13.310213861987,187.946400479414
36,457927.812716261,4794153.92809347,2124,18.3270887285471,195.304780255537
36,545027.812716261,4863753.92809347,1262,29.6868995018303,201.049439928029
36,586627.812716261,4894553.92809347,16725,25.4269748693332,263.462599727791
36,516727.812716261,4904253.92809347,1106,13.5483114980161,184.74395477213
36,539127.812716261,5022453.92809347,5872,10.7337905047461,250.605774074793
36,594627.812716261,5025653.92809347,13540,23.8279740838334,219.405635101721
36,413927.812716261,4979053.92809347,3104,27.5029604416341,241.502530351281
37,561727.812716261,4775453.92809347,1796,26.1937599536031,253.210909122135
37,572227.812716261,4784253.92809347,3014,24.6137673035264,229.325271646958
37,536127.812716261,4751953.92809347,716,29.4704679492861,183.801294278819
37,557127.812716261,4793253.92809347,1812,20.3337982017547,258.597760561388
37,462427.812716261,4793553.92809347,520,21.1494053062052,190.629765149206
37,588427.812716261,4878253.92809347,6617,24.0557671012357,202.138670173008
37,533327.812716261,4911853.92809347,942,23.4646525746211,182.453705091029
37,579927.812716261,4859453.92809347,387,19.7511094110087,190.392512278631
37,556627.812716261,5038753.92809347,518,25.3690015338361,219.780293265358
38,512927.812716261,4869953.92809347,618,19.9599488591775,228.723676954396
38,525027.812716261,4769353.92809347,509,18.8534850161523,269.025839748792
38,468827.812716261,4998753.92809347,646,29.9326737876981,216.876383498311
39,533527.812716261,4699353.92809347,772,14.3759560119361,247.489291909151
39,409227.812716261,4928253.92809347,8323,27.3050568485633,185.602212056983
40,475527.812716261,4767853.92809347,385,28.5503999097273,229.816297239158
40,470027.812716261,4896853.92809347,1043,17.8535395301878,192.543775546364
40,601127.812716261,5019353.92809347,788,23.8289468502626,255.848915751558
40,663927.812716261,4712053.92809347,767,15.2707911934704,233.242400286254
40,540627.812716261,4718353.92809347,2438,14.2081475025043,212.955921585672
40,571827.812716261,4800953.92809347,2567,24.4009814690799,202.59181892965
43,493227.812716261,4704553.92809347,599,29.1223470820114,191.326013363432
43,530627.812716261,4990153.92809347,20423,20.8369485242292,214.486038931645
43,452527.812716261,4972053.92809347,26148,13.3218077477068,256.992468021344
43,486827.812716261,4702753.92809347,1632,19.8163724318147,229.336312457453
43,537227.812716261,4839253.92809347,390,21.7946948856115,192.889010359067
43,532027.812716261,4664453.92809347,412,22.8383729560301,223.422579362523
44,550127.812716261,5036053.92809347,421,21.5117539651692,211.84302830603
44,638127.812716261,4995253.92809347,37697,11.5737047465518,195.963767201174
44,484327.812716261,4810653.92809347,1381,14.6478119213134,210.260645078961
44,500127.812716261,4814853.92809347,1702,26.1498070321977,235.108447275124
44,485827.812716261,4934753.92809347,7053,13.3702767873183,258.845505143981
44,588727.812716261,5017153.92809347,1220,24.078994197771,184.448792736512
44,524527.812716261,4885953.92809347,1063,13.0879309913144,267.130680650007
