year,x,y,max_size,windspeed,winddirection
1,581227.812716261,4809053.92809347,8624,21.7378912819549,225.313587805722
1,413127.812716261,4978653.92809347,438,26.2893740925938,181.254565464333
2,611827.812716261,5009753.92809347,2712,23.4798134909943,211.403722157702
2,491227.812716261,4772453.92809347,1425,20.8904759725556,218.818196982611
2,472327.812716261,4803753.92809347,735,20.0684413220733,214.352235321421
2,546227.812716261,4859853.92809347,2855,20.3238886361942,226.204792822246
2,573927.812716261,4805353.92809347,2655,20.6795906322077,244.822058987338
3,513927.812716261,4696353.92809347,796,28.5001528821886,218.644520156085
3,544327.812716261,4693653.92809347,5128,29.3896510312334,222.249357984401
4,558827.812716261,4832553.92809347,33752,27.6299425726756,253.369986873586
4,531327.812716261,4794753.92809347,4648,14.9712852947414,208.572325743735
4,507227.812716261,4797753.92809347,529,27.9701864160597,222.783200936392
5,582127.812716261,4871853.92809347,1306,12.7261318964884,180.695947639178
6,476827.812716261,4708353.92809347,1891,28.3509563980624,247.500791125931
7,654627.812716261,4716453.92809347,1195,16.7650870094076,190.187240915839
7,563327.812716261,4791053.92809347,586,26.2571801710874,222.497886128258
7,510127.812716261,4782053.92809347,2441,16.2971119489521,238.869168909732
7,581227.812716261,4851853.92809347,783,26.8513602344319,230.124629382044
7,508727.812716261,4890153.92809347,58458,27.3220320325345,253.998499356676
7,546227.812716261,4971053.92809347,1098,13.4632307989523,181.710759471171
7,592027.812716261,4987853.92809347,750,24.0350302029401,207.126905685291
7,572327.812716261,4803853.92809347,2589,18.179900473915,190.814959569834
7,571527.812716261,4839953.92809347,503,14.1563549498096,253.514142134227
7,497927.812716261,5003453.92809347,6148,29.1372459754348,196.572192599997
8,576627.812716261,4804753.92809347,1644,27.0594677422196,222.14908184018
8,506527.812716261,4813853.92809347,9445,13.015528419055,266.345082982443
8,550527.812716261,4811953.92809347,4272,23.7974848598242,205.514171796385
8,578727.812716261,4942153.92809347,5577,14.7304046154022,255.999629034195
8,576627.812716261,4996353.92809347,3315,21.8011950841174,248.209032167215
8,608127.812716261,5014353.92809347,1883,24.0589310927317,185.842968185898
8,570927.812716261,5036653.92809347,1907,13.3903635758907,256.212375671603
8,523227.812716261,4990953.92809347,2506,26.3871053187177,201.25295199221
9,489327.812716261,4764953.92809347,777,23.8327646907419,241.8604182126
9,430227.812716261,4987953.92809347,1656,26.9176636775956,201.096285672393
9,565727.812716261,4866653.92809347,973,20.0772901112214,184.925173299853
9,557827.812716261,4887153.92809347,470,13.6320921313018,195.413737955969
10,413127.812716261,5043353.92809347,3516,11.5425896970555,255.772568557877
10,500927.812716261,5038453.92809347,555,26.1175182880834,245.602878089994
10,519627.812716261,4793653.92809347,426,28.5020675975829,217.216695954558
10,520427.812716261,4894953.92809347,639,15.3597540315241,239.693457169924
11,587027.812716261,4863253.92809347,33631,12.9855522420257,207.464366576169
11,544827.812716261,5029153.92809347,651,28.8731118710712,207.397752176039
12,539227.812716261,4827653.92809347,4557,11.0125670768321,262.901807615999
13,517127.812716261,4837753.92809347,1248,11.24848454725,266.545207437593
14,548127.812716261,4844453.92809347,391,20.9698173170909,220.478021325544
14,484527.812716261,4718753.92809347,4119,14.0214654803276,187.430072058924
14,559427.812716261,4861753.92809347,2252,24.0721288323402,187.697968266439
14,568127.812716261,4914753.92809347,3080,27.9838890768588,217.228450421244
14,492927.812716261,5094953.92809347,1559,27.806931049563,220.926785927732
14,554627.812716261,4987953.92809347,6195,15.7249358808622,202.785061423201
15,517627.812716261,4835753.92809347,2658,22.5436253938824,221.613092052285
15,507627.812716261,4806153.92809347,849,11.1792223248631,229.534596540034
15,478327.812716261,4940053.92809347,1320,25.2590546617284,188.470858403016
15,546527.812716261,5020353.92809347,526,26.7707195878029,247.745622389484
18,477327.812716261,4939053.92809347,1738,28.3269745577127,246.095596931409
18,530727.812716261,4920253.92809347,5252,20.3697666432709,180.84618964931
18,497727.812716261,4933253.92809347,3085,15.8646382810548,237.99847780494
18,563027.812716261,5009853.92809347,437,17.0414511999115,200.131833991036
19,545027.812716261,5038253.92809347,3399,23.261372661218,218.531774610747
19,646927.812716261,4717653.92809347,412,28.7793361395597,185.499892425723
20,482227.812716261,4737953.92809347,1035,20.2068985905498,188.966283111367
20,599727.812716261,4766453.92809347,18498,29.9925525020808,210.978987319395
20,568927.812716261,4835853.92809347,23495,23.5517461784184,259.348361939192
20,579827.812716261,4883553.92809347,2166,27.8804783709347,236.689310758375
20,454827.812716261,4902153.92809347,1867,21.5516200754791,213.057184489444
20,473727.812716261,4788653.92809347,301352,21.3876321027055,204.262636138592
20,576527.812716261,4921553.92809347,1166,25.3195747127756,197.856682359707
20,532427.812716261,4921353.92809347,392,25.6476577138528,208.066940673161
21,483427.812716261,4885153.92809347,460,16.8997336085886,192.016124138609
