year,x,y,max_size,windspeed,winddirection
1,550027.812716261,4901753.92809347,3399,29.4145073462278,182.822614212055
1,502127.812716261,4887453.92809347,3330,22.4889401346445,185.196904207114
1,557327.812716261,4810653.92809347,25421,15.351551217027,262.284986882005
1,489227.812716261,4819153.92809347,451,19.0385009907186,190.36069650203
1,506427.812716261,4819753.92809347,4465,24.5978959137574,199.721091880929
1,586027.812716261,4871153.92809347,814,27.9743340238929,253.507259313483
1,465427.812716261,5000853.92809347,1005,16.7171030445024,246.151105477475
2,489227.812716261,5032653.92809347,526,29.1485680919141,229.373061528895
3,460627.812716261,4969053.92809347,3817,24.6278736228123,261.800441863015
3,545227.812716261,4911053.92809347,4874,10.0293690012768,227.805120048579
3,531027.812716261,4742353.92809347,587,23.9612817252055,236.823784208391
3,604427.812716261,5011753.92809347,4357,19.5605161227286,236.852949501481
4,532527.812716261,4717753.92809347,1250,27.2495664702728,225.760027791839
4,552927.812716261,4798553.92809347,96424,21.1536630056798,255.612630865071
4,519527.812716261,4917953.92809347,551,21.9926415290684,194.695366043597
4,568627.812716261,4935353.92809347,2215,23.8294899975881,223.236738340929
4,542327.812716261,4827253.92809347,11780,12.7489694394171,186.545566802379
4,582827.812716261,4954553.92809347,3197,22.8406674647704,231.243887355085
4,508127.812716261,4994253.92809347,434,25.4064833465964,202.994040541817
4,577627.812716261,5009653.92809347,1288,15.4640050372109,205.98605892621
5,461127.812716261,4839253.92809347,1939,11.3149049319327,238.900554988068
5,499027.812716261,4887553.92809347,3867,18.6955237854272,235.711020324379
5,488627.812716261,4810953.92809347,1218,24.6252085082233,254.437745930627
6,544927.812716261,4886153.92809347,1117,13.8041303073987,196.969711817801
6,506527.812716261,4780753.92809347,3912,13.1977158831432,181.238733222708
6,543927.812716261,5049253.92809347,405,15.9076584177092,221.008597828913
7,506127.812716261,5086053.92809347,1844,26.9322631089017,180.704170474783
7,526227.812716261,4790953.92809347,725,21.8873730348423,189.127821517177
7,568327.812716261,4876853.92809347,427,26.3214261550456,268.063356389757
7,513827.812716261,4904853.92809347,386,12.591805588454,181.700824359432
7,578527.812716261,4942353.92809347,2321,16.2668989831582,224.335038161371
7,460627.812716261,4968853.92809347,660,29.905498046428,192.219575350173
7,467727.812716261,4964753.92809347,7889,10.1755329174921,215.431016036309
8,508827.812716261,4811353.92809347,563,21.7953954590484,194.698160653934
8,567327.812716261,4884653.92809347,3866,17.4019321845844,251.319200810976
9,506827.812716261,4755353.92809347,635,10.6579201761633,199.609369598329
9,485427.812716261,4781753.92809347,375,29.3179498892277,181.409326703288
9,589527.812716261,5006953.92809347,37313,28.4905733773485,263.938266928308
9,538827.812716261,4720853.92809347,1022,28.3829776896164,204.317047724035
10,550227.812716261,4787253.92809347,494,19.156998032704,245.382155338302
10,510027.812716261,4746753.92809347,403,11.3000808423385,250.267217522487
10,508127.812716261,4818453.92809347,1538,22.9682002635673,201.089069775771
10,569927.812716261,4853753.92809347,3530,23.9276042627171,255.120004476048
10,554527.812716261,4869953.92809347,2131,14.4200438307598,217.415868225507
11,497027.812716261,4748853.92809347,649,20.0642719166353,224.709675034974
11,537827.812716261,4962553.92809347,3745,10.3116744803265,221.135422079824
11,452527.812716261,5011053.92809347,557,12.7864287700504,202.271732781082
12,508827.812716261,4735253.92809347,4122,21.2643777485937,217.361411021557
12,638827.812716261,4728753.92809347,922,20.6719112442806,193.418267320376
12,635527.812716261,4996753.92809347,619,25.4753664555028,180.551157763693
12,513927.812716261,4725753.92809347,4249,17.0701534114778,229.552335580811
12,628527.812716261,4731953.92809347,1772,23.4206597972661,262.206601167563
12,484827.812716261,4885353.92809347,500,18.8609888963401,199.602307341993
12,546127.812716261,4910353.92809347,1185,12.3336482513696,200.057064355351
13,454127.812716261,4967853.92809347,431,29.1099392529577,240.659599187784
13,540527.812716261,4872853.92809347,2464,25.1320860767737,223.353464556858
13,501327.812716261,4809453.92809347,6564,20.8654869161546,247.551609997172
14,472427.812716261,4819553.92809347,4448,23.6148559302092,189.757527436595
14,594527.812716261,4795753.92809347,504,22.5759826274589,243.778651140165
14,545127.812716261,4814353.92809347,942,11.5204949816689,210.037954570726
14,456827.812716261,5013553.92809347,2074,27.0471695112064,193.111310668755
14,573827.812716261,5014353.92809347,406,20.6923345243558,209.359365119599
14,423827.812716261,5046053.92809347,1239,11.933799800463,207.360182998236
14,494727.812716261,4772253.92809347,1199,28.5505068441853,209.138041657861
14,559227.812716261,4861353.92809347,453,20.15081981197,206.372222404461
14,415327.812716261,4924553.92809347,3422,12.6861319132149,209.143179764505
14,476327.812716261,4971353.92809347,6994,21.8243392650038,193.180629007984
14,536627.812716261,4987553.92809347,632,28.7556216400117,181.703798028175
14,419727.812716261,5003853.92809347,1191,19.560086694546,225.759055973031
14,581727.812716261,5056553.92809347,12861,22.6446970645338,232.107649580576
15,521727.812716261,4729253.92809347,1678,13.5419702203944,244.811023101211
17,483527.812716261,4739553.92809347,2890,27.0367901725695,242.106828815304
17,526927.812716261,4756553.92809347,1181,10.2778409095481,193.579429797828
17,468427.812716261,4917053.92809347,52189,25.7669695653021,206.945117251016
18,487927.812716261,4806053.92809347,1210,25.6497499486431,269.377403212711
18,582927.812716261,4813053.92809347,410,15.7371913408861,268.530958082993
18,520027.812716261,4909953.92809347,7026,25.7141717756167,231.935700976755
18,540127.812716261,4759153.92809347,864,25.0339007051662,253.853134838864
18,535727.812716261,4786553.92809347,1099,11.4644983317703,246.517208546866
18,586627.812716261,4783853.92809347,76931,29.9480252480134,204.874365474097
18,569127.812716261,4859853.92809347,806,25.8626006962731,243.262618349399
19,424627.812716261,5050853.92809347,453,15.7741523208097,224.842036475893
19,502627.812716261,4828353.92809347,410,27.5320958625525,239.932421038393
19,550627.812716261,4900153.92809347,6192,29.145976039581,247.456727921963
20,550427.812716261,4823953.92809347,9769,27.4467968335375,247.371220774949
20,521727.812716261,4869553.92809347,2533,28.0380548164248,230.69537644973
20,580027.812716261,4876153.92809347,15986,24.8323160316795,269.851990656462
20,504227.812716261,4775653.92809347,622,17.1871506376192,213.096326384693
20,516227.812716261,4782753.92809347,621,24.4124569604173,201.987120921258
20,555427.812716261,4787653.92809347,905,17.128523751162,261.119354583789
20,544327.812716261,4823553.92809347,731,22.5970787322149,230.376936926041
20,478427.812716261,4885953.92809347,1475,22.1062213601544,262.929129435215
20,566427.812716261,4898153.92809347,2550,22.2779659135267,258.243383166846
20,505427.812716261,5019753.92809347,1101,27.8325856244192,205.84343526978
20,411327.812716261,4914453.92809347,2675,25.0544861285016,226.174127901904
20,480327.812716261,4718753.92809347,7359,26.6402439540252,237.492266551126
20,519527.812716261,4981553.92809347,796,23.9865478873253,195.141977439635
20,587227.812716261,4986753.92809347,13168,18.2768555544317,182.022135774605
20,625227.812716261,5007153.92809347,991,25.2943414961919,206.084621453192
20,500727.812716261,5100153.92809347,7684,21.1029169056565,233.682547453791
21,565627.812716261,5042053.92809347,1109,14.4514252617955,227.749736204278
21,542027.812716261,4883553.92809347,409,26.3169026188552,192.193810741883
21,478427.812716261,4934653.92809347,579,19.9073544330895,261.074037153739
21,513427.812716261,4951953.92809347,20754,20.7383175985888,197.298772491049
22,566627.812716261,4829853.92809347,4636,27.7422833442688,197.112134287599
22,498727.812716261,4831353.92809347,17583,10.4749246453866,256.199322575703
22,468227.812716261,4846353.92809347,410,22.4294776003808,221.166160698049
22,539027.812716261,4879253.92809347,2797,26.4753883937374,219.833445595577
22,557827.812716261,5021253.92809347,476,10.1963133737445,199.92047009524
22,493527.812716261,4763453.92809347,3319,18.8638346083462,207.720580694731
24,562127.812716261,4808053.92809347,1125,12.0007624104619,186.522710903082
24,544927.812716261,4907353.92809347,12722,28.6728422902524,258.360036439262
25,644127.812716261,4730453.92809347,2848,24.1183865908533,248.340514975134
25,407127.812716261,4955853.92809347,1403,13.1702636834234,211.166695368011
26,468027.812716261,4931353.92809347,50201,10.2643157402053,181.970082060434
26,658927.812716261,4720353.92809347,56172,29.2888730298728,260.481212299783
26,541027.812716261,4783153.92809347,10214,15.8689000736922,194.169131345116
26,596427.812716261,4788653.92809347,2323,19.2412673728541,219.585678193253
26,497727.812716261,4806053.92809347,1501,28.0505377007648,183.9543375629
26,547327.812716261,4832553.92809347,1338,18.2875276682898,218.180613184813
26,550927.812716261,4867653.92809347,166773,26.2042792886496,240.458848604467
26,554727.812716261,4879853.92809347,2294,17.1019695932046,263.382662627846
26,537027.812716261,5033953.92809347,7230,19.844174538739,194.647165008355
26,477427.812716261,4695953.92809347,2686,21.5930970571935,187.213240375277
26,530327.812716261,4992053.92809347,1083,17.8110391227528,220.137244029902
26,514227.812716261,5083153.92809347,23184,17.5403098436072,210.715590768959
27,473527.812716261,4945053.92809347,1271,16.5960698155686,267.065024238545
27,591027.812716261,4773153.92809347,963,15.2001696685329,232.399240590166
27,576527.812716261,4792153.92809347,52964,21.9291941216215,204.4971013139
27,527527.812716261,4817553.92809347,2195,22.5187015533447,214.166019146796
27,504727.812716261,4890853.92809347,1275,28.897513137199,223.287120787427
28,550527.812716261,4824353.92809347,546,12.3221885459498,260.491692696232
28,576127.812716261,4829053.92809347,119119,29.7497614566237,236.215429406147
28,506127.812716261,4876253.92809347,461,20.5882679251954,198.47603910137
28,484727.812716261,4915353.92809347,6504,29.0964684914798,194.780983475503
28,550327.812716261,4823053.92809347,1450,25.8892847783864,258.248106976971
28,568327.812716261,4905653.92809347,26905,14.4141106307507,247.08433607826
29,549727.812716261,4837953.92809347,1027,18.1033457024023,238.775415604468
29,545727.812716261,4790753.92809347,33191,20.1473050145432,253.671899044421
29,567627.812716261,4860553.92809347,921,25.2097771549597,185.865896546748
29,591527.812716261,5049253.92809347,718,11.9184102118015,218.210999134462
30,554927.812716261,4900053.92809347,1008,28.1440441124141,193.797530585434
30,512327.812716261,4974853.92809347,392,24.1607549600303,203.001758703031
30,455927.812716261,5025153.92809347,41342,11.4902661088854,245.765063809231
31,532827.812716261,4772253.92809347,898,20.2118284115568,266.383803603239
31,557127.812716261,4829453.92809347,456,13.1059101969004,180.872406691778
31,547727.812716261,4835753.92809347,753,11.9692444847897,223.62205744721
31,636627.812716261,4988953.92809347,6741,29.159814119339,206.879466644023
31,568127.812716261,4914653.92809347,32212,14.0420057903975,197.624240429141
32,469827.812716261,4740953.92809347,20623,21.0365038458258,227.990188091062
32,503527.812716261,4714453.92809347,382,26.671680631116,198.645866706502
33,571627.812716261,4921053.92809347,49254,19.4556834781542,184.004701506346
33,594027.812716261,4766653.92809347,2987,29.6912562102079,239.426625904161
33,583727.812716261,5014253.92809347,1318,18.6465578759089,255.728738915641
34,519427.812716261,4855653.92809347,405,13.0870135314763,255.879963410553
34,567827.812716261,4897753.92809347,763,21.2207934213802,211.756595901679
34,568927.812716261,4806653.92809347,10523,12.8188135055825,199.504282199778
34,570327.812716261,4817553.92809347,2333,25.6378735089675,214.805361761246
34,425527.812716261,5045853.92809347,747,26.6928812861443,216.002813943196
36,540527.812716261,4690853.92809347,22111,24.3499828875065,265.017347526737
36,472227.812716261,4767353.92809347,1887,29.0974355721846,221.352235784288
36,541327.812716261,4783953.92809347,978,10.1003666454926,227.689729111735
36,473027.812716261,4945253.92809347,1750,20.6808368535712,181.102337194607
36,495227.812716261,4813953.92809347,717,15.4242235049605,262.271303550806
36,453427.812716261,4913453.92809347,619,16.7406070418656,232.255638807546
36,477027.812716261,4951253.92809347,1432,22.7916987752542,263.112971687224
37,535127.812716261,4733553.92809347,5949,18.2765368791297,248.998995674774
37,527127.812716261,4776753.92809347,1964,13.5408685030416,235.644466818776
37,565827.812716261,4834253.92809347,4954,14.1767965117469,187.858905124012
37,505027.812716261,4938353.92809347,499,11.3674462633207,267.965221633203
38,495827.812716261,5006153.92809347,445,22.5442566908896,260.169863845222
38,604527.812716261,4758253.92809347,1401,22.4329544370994,269.89496308146
38,638027.812716261,4990253.92809347,1663,16.291612801142,225.615845269058
38,556427.812716261,4983253.92809347,1236,17.4602205259725,214.413035216276
38,553427.812716261,5020053.92809347,1831,23.8578306511045,217.320609614253
38,530927.812716261,4804753.92809347,1484,22.4854493420571,262.871135550085
38,556727.812716261,4844953.92809347,101099,10.0655139656737,240.482130451128
38,471727.812716261,4948053.92809347,2870,17.8035644534975,188.465099448804
38,631427.812716261,4985953.92809347,2327,12.9351424658671,185.609435539227
39,571327.812716261,4923353.92809347,1062,10.0842055398971,243.957047271542
39,522327.812716261,5015753.92809347,481,22.9339090036228,253.743856279179
39,652027.812716261,4715553.92809347,1145,24.2983925482258,212.210627901368
39,574727.812716261,4833653.92809347,733,18.8619927829131,239.531860970892
39,531527.812716261,4764653.92809347,427,12.0145450765267,223.921697346959
40,451827.812716261,4833053.92809347,862,23.5818652063608,240.243211425841
40,544527.812716261,4799553.92809347,2212,17.5111188925803,230.09398717666
40,490927.812716261,4783753.92809347,1557,28.3329066634178,257.740300814621
40,495127.812716261,4788253.92809347,379,21.0008494975045,225.168972441461
40,510427.812716261,4861053.92809347,112878,16.8611593078822,230.452444336843
40,534627.812716261,4863653.92809347,1008,27.0077722053975,241.708124438301
41,463927.812716261,4896953.92809347,416,21.1647903732955,194.608705420978
41,558627.812716261,5014753.92809347,1165,16.3250636309385,188.978586446028
41,467127.812716261,4959353.92809347,3569,24.7899250593036,250.698028423358
41,477027.812716261,4752753.92809347,6597,29.5763670559973,229.14316411363
42,585327.812716261,4792753.92809347,2036,15.6958020711318,201.995319637936
42,501027.812716261,4805353.92809347,443,13.7767360499129,251.603078311309
42,576727.812716261,4837153.92809347,23794,19.8320517549291,184.136473448016
42,548427.812716261,4864453.92809347,78822,19.8146595573053,268.915567514487
43,469727.812716261,4713153.92809347,19822,29.6891721291468,261.860287226737
44,573827.812716261,4818653.92809347,466,15.0426137121394,249.364324654453
44,559027.812716261,4861053.92809347,396,10.5267167277634,221.695309407078
44,574927.812716261,4884153.92809347,724,28.7882591132075,208.105891859159
45,531827.812716261,4823353.92809347,4366,11.3100159494206,237.479040976614
