year,x,y,max_size,windspeed,winddirection
1,480427.812716261,4969653.92809347,1649,17.2152882954106,228.027152870782
1,595327.812716261,4803253.92809347,5065,22.9538512509316,211.894646538422
1,499127.812716261,4916553.92809347,430,23.874013829045,234.316324002575
2,586927.812716261,4782753.92809347,803,27.4478963483125,231.677262992598
2,540427.812716261,4981353.92809347,529,15.5511887418106,192.739907784853
2,517327.812716261,4812153.92809347,2739,29.2127919290215,243.218957288191
2,518427.812716261,4870453.92809347,2913,27.2911779908463,224.872825280763
2,592427.812716261,5048853.92809347,413,27.8536364855245,243.089422204066
2,518127.812716261,4831253.92809347,520,29.7508050408214,209.137211660855
3,463227.812716261,4838753.92809347,1807,17.0775551535189,267.27375196293
3,571027.812716261,4972153.92809347,912,18.9189955405891,207.739030227531
3,542427.812716261,4738553.92809347,2311,22.8385627735406,196.317143482156
3,460827.812716261,4794153.92809347,838,27.6256307819858,200.165935931727
3,490927.812716261,4814553.92809347,1847,17.7682793838903,196.392096849158
4,543627.812716261,4878753.92809347,2046,14.2026937194169,242.676813716535
4,579727.812716261,4906053.92809347,438,27.5197804905474,219.981881473213
5,490227.812716261,4704253.92809347,648,29.3141783913597,260.944287995808
5,491827.812716261,4888153.92809347,791,28.5291315987706,186.824918577913
5,527627.812716261,4786153.92809347,1075,19.609116432257,215.629197629169
5,545027.812716261,4785453.92809347,876,20.3058341285214,183.536319583654
5,488027.812716261,4978353.92809347,787,29.6137743629515,260.732141083572
5,575227.812716261,5036753.92809347,6665,19.311114596203,182.614081869833
6,508027.812716261,4754353.92809347,1013,28.7044667080045,254.282833880279
6,484427.812716261,4721853.92809347,2620,16.7049371590838,244.554355207365
6,535827.812716261,4933953.92809347,979,29.9506112467498,187.619375518989
6,460427.812716261,5017653.92809347,1636,19.5999735314399,226.18599925423
6,497227.812716261,4833153.92809347,544,12.198290489614,247.777338232845
6,427027.812716261,5039353.92809347,5364,15.4136633547023,191.076425411738
7,476527.812716261,4735953.92809347,1128,26.8966365745291,183.340873424895
7,465527.812716261,4829853.92809347,1301,29.2321002669632,242.21263169311
7,573727.812716261,4922453.92809347,477,16.2370744766667,206.717108907178
8,505427.812716261,4819853.92809347,915,16.5985953388736,199.200895589311
8,428627.812716261,5001753.92809347,480,18.3587483502924,212.905889397953
9,528927.812716261,4717853.92809347,472,22.3368064966053,183.329945413861
9,478227.812716261,4900053.92809347,436,24.2719959793612,222.377446540631
9,519327.812716261,4762453.92809347,597,15.5756227532402,221.124239908531
9,526727.812716261,4746353.92809347,1854,10.9664101572707,247.893315840047
10,541227.812716261,4903953.92809347,102571,18.810517238453,237.791370511986
10,529727.812716261,4789753.92809347,4330,22.4105575028807,227.574031711556
10,526527.812716261,4896653.92809347,1037,27.7746708644554,264.51195922913
11,539427.812716261,4692253.92809347,4078,24.1060897707939,212.049562695902
11,474827.812716261,4901953.92809347,2212,20.3370546875522,262.628126658965
12,453227.812716261,4832653.92809347,783,11.0213367221877,244.536285228096
13,527927.812716261,4767453.92809347,4583,29.4382194243371,227.755558672361
13,545627.812716261,4804253.92809347,1648,22.9486502334476,210.155201281887
13,582627.812716261,4809153.92809347,20652,16.8030933383852,188.590721189976
14,476127.812716261,4700553.92809347,1811,10.7404765905812,258.356713412795
14,544027.812716261,4981953.92809347,3104,16.8535118596628,183.733572063502
15,500227.812716261,4805253.92809347,628,15.4014159319922,254.785502334125
15,505327.812716261,4819453.92809347,11745,28.3776735840365,255.322547319811
15,569227.812716261,4890953.92809347,410,15.5047024833038,226.211428858805
15,481227.812716261,4933653.92809347,15967,14.2933152150363,210.227220144589
15,622127.812716261,5003953.92809347,1186,18.8594871712849,266.300502803642
15,495827.812716261,5084653.92809347,80812,19.4253188511357,184.138437705114
17,502127.812716261,4804053.92809347,543,22.8426224272698,253.64218758652
17,443527.812716261,4954753.92809347,503,19.5396908465773,242.371211601421
17,477127.812716261,4978153.92809347,1624,27.7716620825231,218.538096242119
18,508127.812716261,4801553.92809347,1359,27.5166032928973,216.082322266884
18,531527.812716261,4869153.92809347,1708,11.8410872248933,214.00512447115
19,533427.812716261,4785753.92809347,1671,13.6800456233323,224.236522824503
19,545127.812716261,4836353.92809347,755,10.440521389246,261.144151354674
19,547527.812716261,4809753.92809347,9411,25.1531652640551,196.101819388568
19,502727.812716261,4774653.92809347,1175,19.5626499131322,234.494303721003
20,493727.812716261,4701853.92809347,593,26.9639707077295,189.227880297694
20,583227.812716261,4957253.92809347,2093,25.8035540021956,218.586784433573
20,583127.812716261,4786753.92809347,21416,29.5782027952373,226.577655246947
20,462827.812716261,4942353.92809347,5451,29.0069264825433,208.627664053347
21,432027.812716261,4961053.92809347,525,27.9308023815975,205.77411665814
21,398527.812716261,4958853.92809347,763,10.8550626365468,236.192708204035
21,530227.812716261,4915253.92809347,848,17.913807425648,266.299529916141
21,565827.812716261,4805053.92809347,52319,16.4858211530373,262.1714844089
21,572527.812716261,4803653.92809347,2390,24.4713543634862,225.280049003195
21,545427.812716261,4899253.92809347,435,19.1926233842969,189.340513839852
21,507227.812716261,4819353.92809347,837,25.8259496185929,206.502556325868
22,473427.812716261,4804253.92809347,2103,29.163080365397,245.697604471352
22,507427.812716261,4792353.92809347,2421,13.1723142229021,267.656741675455
22,565727.812716261,4817753.92809347,1177,29.8505630670115,249.55597770866
22,521927.812716261,4911953.92809347,2550,21.6627692850307,237.615905259736
22,460227.812716261,4968553.92809347,437,20.339730209671,228.580069430172
22,463927.812716261,4727453.92809347,7473,21.913430755958,226.785202170722
22,510527.812716261,4749653.92809347,2661,11.0069916350767,231.266069810372
22,506127.812716261,4789653.92809347,1903,21.5136881545186,189.117560558952
22,521227.812716261,4876853.92809347,36609,28.0708691896871,192.97407140024
22,482427.812716261,4888653.92809347,22340,28.9960201410577,269.948164131492
22,482927.812716261,4807753.92809347,10846,26.3946182932705,190.331737550441
22,549927.812716261,5041453.92809347,899,17.2078469628468,191.383518793155
23,522427.812716261,4705653.92809347,18827,18.5430644638836,255.529807498679
23,648327.812716261,4718353.92809347,505,21.6294349124655,249.027397816535
23,642727.812716261,4735553.92809347,441,21.3639142084867,263.356275432743
23,646127.812716261,4726853.92809347,532,25.2047345181927,263.919954188168
23,492527.812716261,4822053.92809347,5367,25.8714075479656,197.167539778166
23,508327.812716261,4855553.92809347,728,11.384506248869,252.40078749368
23,489927.812716261,4872253.92809347,566,16.1831459868699,213.118782509118
23,571727.812716261,4867953.92809347,815,12.3856748035178,222.205310245045
23,530827.812716261,4949153.92809347,23195,25.8056560344994,210.023044883274
23,542827.812716261,5008753.92809347,76030,21.3679878320545,251.210354359355
23,599727.812716261,5011253.92809347,4805,25.2111342409626,261.204714775085
24,459027.812716261,4971753.92809347,828,10.7912845909595,193.937097445596
