year,x,y,max_size,windspeed,winddirection
1,672927.812716261,4711553.92809347,624,14.9946307530627,226.409802439157
1,465427.812716261,4840853.92809347,1386,28.9418944111094,220.174881017301
1,549527.812716261,4857253.92809347,871,29.0276939468458,267.97733874293
1,576527.812716261,4839953.92809347,553,28.542201560922,199.270744000096
2,496527.812716261,4825653.92809347,871,28.2032456062734,268.150351135992
2,598127.812716261,4886353.92809347,716,27.6759899081662,243.410920724273
2,452027.812716261,4928153.92809347,421,14.5053918752819,203.435578288045
3,574527.812716261,4803753.92809347,47306,19.8379922797903,218.57663244009
3,504027.812716261,4867453.92809347,674,28.581420276314,182.255507656373
3,541827.812716261,4810953.92809347,1765,22.1148271113634,210.131799783558
3,555627.812716261,5025753.92809347,989,21.5629282547161,184.779812553898
4,477427.812716261,4999153.92809347,1418,15.6337836850435,199.202752390411
4,498927.812716261,4881153.92809347,510,11.5502376202494,180.246061077341
4,508127.812716261,5016953.92809347,1162,27.3744300706312,240.186292037833
4,419727.812716261,4996853.92809347,2309,12.1225917432457,269.879178428091
5,468627.812716261,4798053.92809347,86019,24.0407769242302,218.838768247515
5,468327.812716261,4794053.92809347,1034,19.785125805065,204.447317083832
5,398727.812716261,4963853.92809347,586,24.7636709548533,237.16339522507
5,508927.812716261,4902653.92809347,671,25.8795502781868,181.869606866967
5,412627.812716261,4919853.92809347,870,29.0825187135488,234.332853010856
5,439227.812716261,4980153.92809347,1705,16.1079979781061,230.293985651806
5,528227.812716261,5019353.92809347,22793,22.7174644079059,228.939804746769
5,532327.812716261,4869353.92809347,2545,22.4490303825587,260.144246863201
6,540327.812716261,4997153.92809347,378,15.6445689499378,230.550928136799
7,523227.812716261,4889253.92809347,514,13.5620400356129,195.986066919286
7,509527.812716261,4908053.92809347,8932,18.3931263443083,202.489565389697
7,615727.812716261,5012053.92809347,742,21.3640821538866,259.970344961621
7,507727.812716261,4882453.92809347,429,12.3239230876788,243.637701831758
8,456327.812716261,4900653.92809347,1067,21.8994032545015,194.958950495347
8,498527.812716261,4784053.92809347,829,29.8471956793219,224.577022008598
8,518127.812716261,4831253.92809347,854,15.3131356183439,206.591441316996
8,458927.812716261,4838453.92809347,108584,17.6519706798717,247.666419062298
8,520627.812716261,4876753.92809347,1301,10.5899003241211,192.553433007561
8,532627.812716261,4915353.92809347,1831,20.0188757060096,192.609860440716
8,475427.812716261,5013753.92809347,391,25.1086300425231,252.367570325732
8,501127.812716261,4817353.92809347,8285,14.4716074410826,235.057105813175
8,605927.812716261,5006153.92809347,958,15.8589752949774,204.253244739957
9,490127.812716261,4704453.92809347,296090,20.4686839319766,266.123086998705
9,480827.812716261,4781453.92809347,575,23.9999888790771,217.279366354924
9,537627.812716261,4876653.92809347,112628,10.7973271794617,206.263804477639
9,550127.812716261,4880753.92809347,9822,23.3290412230417,259.707141236868
