year,x,y,max_size,windspeed,winddirection
1,468327.812716261,4713153.92809347,11937,12.8172792540863,242.986646241043
1,536827.812716261,4745953.92809347,825,17.7149024559185,222.667132175993
1,519027.812716261,4755153.92809347,1027,18.2928075268865,208.475081082433
1,556627.812716261,4920553.92809347,721,17.7201321814209,197.901157848537
1,578027.812716261,4971553.92809347,477,21.7528800619766,185.056451421697
1,508127.812716261,4983253.92809347,1508,14.705738988705,234.832581323572
1,526627.812716261,4791053.92809347,1212,22.0459375018254,245.29255178757
1,577227.812716261,4926253.92809347,11989,18.3247597841546,260.762226625811
2,474627.812716261,4817053.92809347,6362,22.5712978374213,256.877189422958
2,505327.812716261,4866453.92809347,1032,14.0966548584402,242.015908677131
2,507927.812716261,4957353.92809347,2518,12.8438041172922,240.531164018903
2,491327.812716261,5042053.92809347,9336,10.8024612115696,233.035857912619
2,584327.812716261,4811953.92809347,952,24.2654408002272,203.706290500704
2,495627.812716261,4986453.92809347,631,18.0784539179876,258.44589866465
3,510927.812716261,4755553.92809347,724,10.6648725410923,204.357602032833
3,593627.812716261,4875353.92809347,1068,26.218518265523,188.695491962135
3,502627.812716261,4970553.92809347,872,10.7276836968958,258.783222490456
3,510527.812716261,5048653.92809347,1442,18.8445885712281,235.721696207765
4,513827.812716261,5074453.92809347,12061,17.4989368487149,264.332475818228
4,554627.812716261,4797953.92809347,6636,18.2475454732776,255.736377721187
4,505727.812716261,4814453.92809347,1128,28.4597903396934,239.578601249959
6,471827.812716261,4744953.92809347,1438,18.6455073580146,189.376354417764
7,573627.812716261,4862053.92809347,1203,10.2014558482915,263.056597122923
7,463627.812716261,4722653.92809347,837,14.0609380649403,241.151821275707
7,480127.812716261,4934553.92809347,614,23.6212024372071,243.542221770622
7,443927.812716261,4954153.92809347,4153,14.1281388979405,206.520400894806
7,504327.812716261,4824453.92809347,11308,25.6861875904724,194.819589054678
7,530627.812716261,4990153.92809347,2293,28.57105684001,228.848849928472
7,533627.812716261,4958753.92809347,25261,25.1091247005388,227.479049388785
7,543227.812716261,5011053.92809347,1920,10.7187043316662,228.882849882357
7,533127.812716261,4804253.92809347,26432,12.7502325410023,266.519418123644
8,644827.812716261,4719953.92809347,3357,26.6691498132423,262.561929635704
8,541627.812716261,4868553.92809347,2646,27.0351250469685,234.388273316436
9,530927.812716261,4739153.92809347,672,12.654266403988,183.552220913116
9,464627.812716261,4994053.92809347,456,17.7584407571703,210.255669790786
10,509827.812716261,4766353.92809347,416,24.8575575230643,209.520989083685
10,500827.812716261,4785753.92809347,1862,14.0960328932852,252.563807338011
10,494927.812716261,4907853.92809347,193598,14.5613664900884,183.494425469544
10,512427.812716261,4945853.92809347,695,27.2881599329412,210.991502506658
10,580927.812716261,5012153.92809347,623,10.7799076708034,201.560871410184
11,497327.812716261,5001053.92809347,411,23.6946114432067,228.358215959743
11,511627.812716261,4824553.92809347,24189,19.6831795666367,196.238496419974
11,547627.812716261,4970253.92809347,7930,27.5591966509819,235.291627859697
11,630127.812716261,4988853.92809347,1608,22.7476251637563,221.640284014866
11,543727.812716261,4998553.92809347,686,21.8008683994412,205.101445815526
12,543127.812716261,4744153.92809347,10130,20.0503531098366,213.788754567504
12,510327.812716261,4782253.92809347,3568,24.0298792719841,231.318421312608
12,460327.812716261,4795253.92809347,3463,28.4290640614927,192.972433303948
12,503427.812716261,4810953.92809347,423,19.6919911215082,230.284085010644
12,507727.812716261,4740653.92809347,743,17.853966508992,250.978698148392
12,476627.812716261,4814353.92809347,457,24.9400578951463,228.184073413722
12,609627.812716261,5008553.92809347,708,18.5393319418654,230.388008393347
13,535927.812716261,4683953.92809347,1485,13.0140262469649,193.728526232298
13,545527.812716261,4893753.92809347,822,27.1302719553933,223.355439668521
13,549927.812716261,4909753.92809347,393,18.3158392645419,245.818139612675
13,569027.812716261,4845953.92809347,4455,26.7636579507962,233.707605509553
13,579027.812716261,4860653.92809347,4070,27.4854302266613,200.373067406472
13,506027.812716261,4897553.92809347,508,25.3484637616202,211.17598685436
13,526327.812716261,4738053.92809347,4139,21.961288927123,240.911830854602
13,558027.812716261,4977053.92809347,486,17.7006499143317,232.641850733198
14,533427.812716261,4804653.92809347,418,14.7544314339757,262.020561264362
14,568327.812716261,4864053.92809347,393,12.177129490301,267.925006225705
14,502827.812716261,4866553.92809347,9018,24.9932248797268,256.353092403151
14,538127.812716261,4889453.92809347,461,10.8695717714727,190.814355192706
14,452527.812716261,4953553.92809347,732,18.6691259033978,251.089469147846
14,487127.812716261,4979153.92809347,518,13.3561024954543,226.723209153861
14,517527.812716261,4762053.92809347,2279,17.8300136839971,228.156073309947
14,479127.812716261,4839053.92809347,2303,15.0599208753556,248.971203211695
14,545027.812716261,4885253.92809347,655,19.1158362757415,196.8586358428
14,569327.812716261,4780253.92809347,4591,21.3198760757223,205.594223267399
14,488427.812716261,4809453.92809347,4718,13.7946576392278,230.422057381365
15,530727.812716261,4937453.92809347,597,23.0854357359931,192.377640609629
15,473027.812716261,4760653.92809347,11803,20.4664664156735,235.94950013794
15,497727.812716261,4830853.92809347,696,22.2360681323335,187.029126004782
15,545727.812716261,4990453.92809347,713,13.1739478092641,246.982643308584
16,475927.812716261,4801353.92809347,1349,14.6748406020924,267.080554815475
16,481427.812716261,4808953.92809347,3953,18.1773393321782,209.020815650001
16,577527.812716261,4984453.92809347,871,21.3919486710802,232.895597890019
17,540727.812716261,4709153.92809347,2347,21.9318585190922,252.17698456021
17,550827.812716261,4754853.92809347,1613,16.7205832479522,258.18816291634
17,575127.812716261,4982053.92809347,4248,10.6408992176875,197.291598084848
17,545227.812716261,5048953.92809347,120557,29.8970246687531,267.022992179263
17,532527.812716261,4785753.92809347,2773,15.8241985086352,246.973207758274
17,527627.812716261,4894653.92809347,1095,20.1989884115756,204.894033148885
17,491727.812716261,4943353.92809347,1309,24.066026378423,198.707161301281
17,599627.812716261,4997653.92809347,301844,20.4118786053732,239.920520768501
18,536227.812716261,4984153.92809347,1347,22.8847580309957,229.172227252275
18,484827.812716261,4967053.92809347,402,14.325240761973,210.634791967459
18,521727.812716261,4997353.92809347,34653,16.3840054301545,193.567361177411
18,453627.812716261,5016653.92809347,7082,16.0058941040188,237.113741333596
19,479427.812716261,4705253.92809347,680,10.2406876953319,200.299586320762
19,562227.812716261,4810853.92809347,412,13.2971165375784,220.039772952441
19,539727.812716261,4922553.92809347,4525,13.2644824124873,190.150961964391
19,618927.812716261,5002753.92809347,3117,22.1280716126785,203.946575126611
19,588427.812716261,5018453.92809347,699,13.8157880865037,180.755600344855
19,557027.812716261,5026153.92809347,1840,13.8462765933946,265.458264823537
20,532627.812716261,4810453.92809347,10690,12.3882076144218,187.908094888553
20,551027.812716261,4837253.92809347,413,29.426169199869,198.384430494625
20,552127.812716261,4875953.92809347,556,12.1443823818117,225.704903954174
20,438927.812716261,4983653.92809347,530,28.8339554797858,217.253503908869
20,582327.812716261,5055153.92809347,3919,13.4374328702688,218.397358220536
20,502727.812716261,5066053.92809347,468,11.2258684914559,249.075842262246
20,491627.812716261,4800153.92809347,53303,16.9729127874598,180.318222872447
20,507627.812716261,4840853.92809347,1452,19.8535729246214,222.889583653305
20,498427.812716261,4855753.92809347,548,24.92074706126,253.687308125664
20,574927.812716261,5005753.92809347,383,13.8615315593779,236.398218891118
20,579127.812716261,5008253.92809347,1782,17.4757497757673,238.851585877128
21,570327.812716261,4806353.92809347,906,26.5729978913441,208.521397069562
21,567727.812716261,4955053.92809347,5207,29.2963055986911,198.846104799304
21,510927.812716261,5004853.92809347,21379,13.9155996683985,253.344751833938
21,621127.812716261,5007053.92809347,566,17.3841974698007,209.377033836208
21,479027.812716261,4744353.92809347,439,23.3991796569899,236.382404377218
22,525227.812716261,4693653.92809347,3229,13.3240624563769,189.287929970305
22,557427.812716261,4934353.92809347,406,26.4322228962556,219.747874578461
23,547527.812716261,5032453.92809347,588,20.5370615189895,269.182916237041
23,537127.812716261,4879253.92809347,756,11.480784653686,221.995868717786
23,558227.812716261,4888153.92809347,896,12.2479981603101,201.38120803982
23,521227.812716261,4894853.92809347,636,29.1112172417343,258.989349750336
23,527427.812716261,4897353.92809347,406,29.6258551022038,257.93341020355
23,568227.812716261,4896353.92809347,592,15.1619563950226,265.867406723555
23,431427.812716261,4929953.92809347,4720,27.4380893958732,214.540830929764
23,535827.812716261,4984853.92809347,461,13.9787107612938,202.56883908296
23,591727.812716261,5045653.92809347,651,26.9882331555709,209.012430938892
23,508527.812716261,4781953.92809347,6840,21.6908450005576,192.020857587922
23,487127.812716261,5007953.92809347,589,21.6311989724636,236.953563394491
23,564327.812716261,4942753.92809347,382,20.8203752525151,244.571328393649
24,495627.812716261,4794953.92809347,496,15.719245118089,203.963100237306
24,558527.812716261,4850953.92809347,1299,28.1288512330502,264.355263572652
24,564127.812716261,4798453.92809347,2878,15.9914142778143,268.212898427155
24,413127.812716261,4977653.92809347,638,23.745688595809,269.54975831788
24,478327.812716261,4954753.92809347,39021,27.3929600603878,195.863884105347
25,509827.812716261,4734253.92809347,617,24.0669433912262,254.395027121063
25,560127.812716261,4813153.92809347,1467,25.5713257845491,245.30589613365
25,577627.812716261,4823153.92809347,11383,10.5279095284641,227.464257613756
25,497627.812716261,4987353.92809347,1732,13.3800850389525,233.086116600316
25,579027.812716261,5003153.92809347,645,10.5385734746233,230.886409138329
25,519127.812716261,4909353.92809347,1669,25.6171790696681,222.019053481054
25,624927.812716261,5002253.92809347,983,22.6161129167303,239.660425954498
26,584527.812716261,4788853.92809347,2597,10.4870027117431,225.566651690751
26,537727.812716261,4835253.92809347,920,16.093827933073,213.888845513575
26,499027.812716261,4888353.92809347,1366,14.1135729290545,217.557863134425
26,539827.812716261,4690953.92809347,1565,23.1416897056624,248.70857444359
26,496427.812716261,4717653.92809347,1306,11.9391605164856,182.755805833731
26,569327.812716261,4938953.92809347,2757,29.4983737450093,237.119963052683
27,542827.812716261,4700753.92809347,4395,19.3103167740628,250.482350152452
27,500827.812716261,4922053.92809347,2135,26.380911259912,254.153837689664
27,546527.812716261,4990853.92809347,637,14.4322676444426,207.353307637386
28,514027.812716261,4992953.92809347,2808,24.2037755809724,182.669659839012
28,495927.812716261,4787053.92809347,1904,14.6102268714458,216.691432928201
28,549727.812716261,4911853.92809347,1381,10.0232613226399,254.256155246403
28,638627.812716261,4996853.92809347,5823,25.155565594323,198.223741678521
29,589127.812716261,5007253.92809347,1684,11.2243464728817,269.88708229037
