year,x,y,max_size,windspeed,winddirection
1,540727.812716261,4937253.92809347,2544,19.2242294410244,261.323139122687
1,489027.812716261,4713153.92809347,2102,26.471037180163,211.138574313372
1,525227.812716261,4789753.92809347,8462,11.4221366681159,201.020553626586
1,534327.812716261,4664453.92809347,2757,21.7900581005961,251.005974474829
1,537727.812716261,4786153.92809347,535,24.5848733698949,240.650153851602
1,498227.812716261,4828353.92809347,1081,24.3427788605914,221.118001027498
1,532527.812716261,4841953.92809347,1094,22.1077208034694,182.443254366517
1,672627.812716261,4711653.92809347,25257,23.921032063663,181.362633991521
1,543627.812716261,4825853.92809347,7435,17.1062618074939,255.286387978122
1,544127.812716261,4986153.92809347,738,17.2272515296936,258.97340123076
1,583327.812716261,5025453.92809347,3891,17.5266655581072,227.532534417696
1,607327.812716261,5013553.92809347,1789,13.3081265538931,244.160799288657
3,609127.812716261,4759353.92809347,1189,28.764833426103,188.012614622712
3,566027.812716261,4844853.92809347,1813,18.6818030849099,217.594500496052
3,487627.812716261,4940453.92809347,3269,11.9589343387634,258.788047344424
3,526927.812716261,4977153.92809347,2206,11.2674315273762,216.602776406799
3,599127.812716261,5009753.92809347,1430,14.3126447917894,224.868386224844
3,592427.812716261,5052853.92809347,651,11.481588287279,244.571820055135
3,625227.812716261,5002953.92809347,626,14.782046652399,258.105120153632
4,497927.812716261,5091153.92809347,562,18.5215672943741,267.571374191903
5,554827.812716261,4859753.92809347,802,28.7063326779753,252.109223830048
6,517227.812716261,4883853.92809347,824,20.9409720404074,245.140074407682
7,555327.812716261,4900853.92809347,1195,28.8110604789108,259.308762266301
7,498327.812716261,4747653.92809347,1038,27.2993385000154,246.226761708967
7,498927.812716261,4862253.92809347,619,16.4761187275872,224.973628898151
7,505427.812716261,4878453.92809347,1459,23.0383189953864,231.4028378902
7,564127.812716261,4954853.92809347,712,14.8729746090248,260.82082224777
7,530027.812716261,4982953.92809347,731,13.7423848966137,249.276982268784
8,519427.812716261,4870853.92809347,403,10.4532364197075,240.954513244797
8,419227.812716261,5063853.92809347,616,24.5481791067868,196.864636112005
9,518727.812716261,4740353.92809347,1897,24.2536957236007,192.73268122226
9,503927.812716261,4786053.92809347,18276,18.9379039173946,218.460178258829
10,544527.812716261,4868853.92809347,2052,11.779002645053,249.316881007981
10,536627.812716261,4710553.92809347,1016,22.3661147942767,254.378575771116
10,506427.812716261,4810053.92809347,6965,11.1413280898705,256.408124438021
10,507127.812716261,4884353.92809347,1639,29.0042337682098,259.171660775319
10,484527.812716261,4904353.92809347,6652,18.7974035041407,219.21717959689
10,525027.812716261,4813953.92809347,7320,28.169882716611,188.548617276829
11,531527.812716261,4920553.92809347,496,19.96620062273,223.087738822214
11,618727.812716261,5002753.92809347,714,25.2088377717882,206.794688324444
11,536427.812716261,4970253.92809347,1870,13.6240290477872,254.332441189326
11,500527.812716261,5072553.92809347,543,26.3978078728542,258.838084288873
12,493527.812716261,4763753.92809347,768,29.7381436498836,264.750006264076
12,470527.812716261,4821953.92809347,32057,18.3770129643381,221.031924749259
12,482727.812716261,4818153.92809347,1975,16.4440065529197,262.031808688771
12,623227.812716261,4739353.92809347,2808,18.3483145246282,184.469051335473
12,469227.812716261,4741153.92809347,19368,24.0423778863624,263.982820578385
12,552427.812716261,4816653.92809347,538,29.9060554197058,205.11679245159
12,471127.812716261,4834553.92809347,393,16.0782846203074,217.956115831621
12,497627.812716261,4852153.92809347,4472,14.0880452934653,215.243143052794
12,564927.812716261,4852553.92809347,5476,24.4079224206507,184.515918327961
12,520227.812716261,4905753.92809347,945,24.9681367492303,241.986061411444
12,520527.812716261,4909653.92809347,473,12.645059665665,242.127981511876
13,562827.812716261,4812253.92809347,515,23.8853989401832,223.907038383186
13,543927.812716261,4826753.92809347,616,21.1439993605018,259.228311188053
13,518527.812716261,4831953.92809347,3561,27.1629193099216,192.481798937079
13,581727.812716261,4947453.92809347,7156,25.4956098273396,190.64474566374
13,534427.812716261,5004153.92809347,552,27.4711252655834,229.978596197907
13,464927.812716261,5022253.92809347,1188,10.5179672129452,213.593192277476
13,412127.812716261,5050753.92809347,9897,15.0524018378928,228.223445371259
13,518027.812716261,4687453.92809347,951,18.7850501900539,243.479768754914
13,502627.812716261,4848753.92809347,793,20.8598565403372,251.960760899819
