year,x,y,max_size,windspeed,winddirection
1,611627.812716261,5009053.92809347,62940,26.453552050516,258.551544339862
2,488227.812716261,4815853.92809347,378,15.2694285707548,242.860737042502
2,476927.812716261,4767853.92809347,594,27.4117126083001,189.506784123369
2,503827.812716261,4939853.92809347,36402,26.5256818849593,244.39316356089
3,543727.812716261,4933553.92809347,555,13.4813698474318,260.548161724582
3,400227.812716261,4954653.92809347,992,27.6032092422247,212.988992866594
3,555127.812716261,4867953.92809347,2510,23.8479110971093,251.055969153531
3,532927.812716261,4939353.92809347,485,22.0367377530783,209.864140658174
3,487227.812716261,4936453.92809347,876,11.0948315821588,214.102470322978
3,488527.812716261,4980253.92809347,1433,28.5157886100933,268.948882143013
5,513327.812716261,4736453.92809347,6723,17.3150978283957,247.728887500707
5,486727.812716261,4820753.92809347,3984,20.7939219847322,266.276309173554
6,592127.812716261,5054253.92809347,4555,24.3764126347378,232.58357238723
7,544127.812716261,4753153.92809347,599,15.3664565971121,247.782711619511
7,521827.812716261,4861153.92809347,5242,26.2778807291761,259.112634742633
7,558427.812716261,4981353.92809347,469,17.8081682743505,257.659546961077
7,593527.812716261,5008053.92809347,983,19.536922024563,236.418023547158
8,566127.812716261,4795453.92809347,147495,27.2183036245406,243.961086531635
8,540527.812716261,4886753.92809347,475,24.1923812869936,228.768079772126
9,643927.812716261,4722753.92809347,826,11.3463234575465,203.003819561563
9,587327.812716261,4785153.92809347,50044,25.5918486090377,233.270051367581
9,543427.812716261,4825053.92809347,2797,16.1140954913571,207.073279882316
9,538827.812716261,4857953.92809347,1342,12.2859545145184,254.759105374105
10,528127.812716261,4723253.92809347,4669,20.2813815884292,224.396953561809
10,521027.812716261,4737053.92809347,392,15.2353415032849,236.780248226132
10,569227.812716261,4887053.92809347,10821,18.6357015743852,265.576770978514
10,500827.812716261,5003553.92809347,492,25.3524823719636,234.298512458336
10,586527.812716261,5025253.92809347,6470,29.5512225385755,184.354513257276
10,542527.812716261,4720253.92809347,13123,23.3259683288634,217.982672047801
10,443127.812716261,4927753.92809347,3183,14.7543376917019,243.2962567918
11,565527.812716261,4942153.92809347,841,24.6355762192979,209.122654306702
11,519827.812716261,4832953.92809347,1318,21.4589402358979,208.775083813816
12,474527.812716261,4735853.92809347,2891,14.8944734968245,260.330266922247
12,497927.812716261,4824553.92809347,2108,23.6072081746534,257.581052721944
12,568927.812716261,4827753.92809347,2550,29.1531673772261,261.118572007399
