year,x,y,max_size,windspeed,winddirection
1,502327.812716261,4716053.92809347,977,20.6242854148149,229.557204460725
1,607127.812716261,4752653.92809347,58733,26.3675968302414,206.878404153977
1,544827.812716261,4825553.92809347,390,10.3289336757734,246.066502255853
1,558127.812716261,4905553.92809347,2090,14.2191044287756,192.311382649932
2,507427.812716261,4871353.92809347,7296,22.0459578186274,228.213701660279
2,495427.812716261,4810953.92809347,524,20.7978513138369,187.691000453196
2,561327.812716261,4857953.92809347,2870,22.4527274211869,220.849104544614
2,525627.812716261,4892853.92809347,1343,15.5038745468482,204.391747370828
3,550427.812716261,4856653.92809347,5311,18.7140509439632,240.025995138567
3,533427.812716261,4697953.92809347,2797,27.3912862455472,181.969140898436
3,556927.812716261,4838353.92809347,1776,16.7825173633173,253.973984762561
3,589327.812716261,5024953.92809347,759,15.8194079762325,241.76513755694
4,483427.812716261,4705953.92809347,2390,16.6067863581702,202.615860134829
4,525827.812716261,4946553.92809347,1305,26.6757624782622,262.970658245031
5,536027.812716261,4854853.92809347,3326,11.4162780344486,264.613429291639
5,537927.812716261,4710053.92809347,1283,26.9258581381291,241.899628923275
5,530827.812716261,4729253.92809347,758,26.6830352507532,253.893462123815
5,496027.812716261,4819053.92809347,585,11.6622063471004,266.306906451937
5,499227.812716261,4841253.92809347,226159,19.550322429277,202.93250073446
5,580327.812716261,4859453.92809347,3441,27.8492383053526,256.360351969488
5,563327.812716261,4964553.92809347,4350,17.1186558715999,257.794607835822
5,516627.812716261,4893353.92809347,12214,18.6154216481373,201.831396538764
6,534727.812716261,4705353.92809347,758,29.4423484522849,211.788283120841
6,503727.812716261,4893353.92809347,20773,18.1668303115293,240.580234446097
7,469727.812716261,4828653.92809347,559,25.9475776506588,211.405321278144
7,528427.812716261,4733153.92809347,465,24.6844401583076,257.341715523507
7,482127.812716261,4796353.92809347,4423,15.9403233835474,225.277666866314
7,551427.812716261,4889453.92809347,1964,14.0945612918586,185.548382510897
7,486527.812716261,4913153.92809347,1621,10.9299519378692,231.53561174171
7,474227.812716261,4804053.92809347,1126,20.5521477200091,196.210689204745
8,474327.812716261,4972353.92809347,502,21.1565614072606,243.796075817663
8,568127.812716261,4851153.92809347,2959,19.8024117061868,187.64029245358
8,508827.812716261,4974253.92809347,2219,27.728061680682,257.613630057313
8,578527.812716261,4984753.92809347,20537,10.0810273131356,219.748189675156
9,574827.812716261,4795853.92809347,448,24.480067351833,257.065453506075
9,526927.812716261,4817553.92809347,671,22.9603918502107,194.419720158912
9,557027.812716261,4976753.92809347,1734,29.8127908399329,204.65147258481
9,528527.812716261,4956453.92809347,446,10.8463592594489,228.329857969657
9,580627.812716261,4957053.92809347,2180,12.1770626725629,221.935831869487
9,605927.812716261,5004753.92809347,580,21.8227055110037,208.56845973758
9,577627.812716261,5029753.92809347,3159,29.3333245348185,260.221143742092
10,514527.812716261,4774253.92809347,1606,14.1134705580771,248.519424938131
10,491127.812716261,4798653.92809347,601,26.8768283259124,193.752801963128
10,580427.812716261,5009653.92809347,6221,26.1586236348376,213.402758727316
10,480027.812716261,4894953.92809347,4717,29.8991941241547,201.123302495107
11,538627.812716261,4844053.92809347,551,26.1917265411466,254.289245596156
11,575827.812716261,4855953.92809347,167454,11.032578535378,264.938329795841
11,577327.812716261,4886953.92809347,429,29.8295760899782,257.483721810859
11,557227.812716261,4857753.92809347,847,27.5221676379442,212.870900924318
12,597227.812716261,4760753.92809347,657,27.6272638235241,216.686681415886
12,507827.812716261,4887153.92809347,49639,10.2874629572034,247.271057514008
12,510827.812716261,4969653.92809347,758,16.303768325597,204.671632989775
13,473527.812716261,4729453.92809347,2165,29.5867335051298,190.493132458068
13,503827.812716261,4794353.92809347,104595,23.9834819128737,192.987146875821
13,511827.812716261,5024053.92809347,1437,24.8176337219775,257.884452512953
14,516127.812716261,4820653.92809347,4730,14.8136570025235,251.853923716117
14,482627.812716261,4722553.92809347,271753,14.4558245688677,203.442089015152
14,589527.812716261,4991453.92809347,769,23.7918776972219,265.374954321887
15,581127.812716261,4808453.92809347,718,22.7680245134979,235.140497703105
15,537427.812716261,4800353.92809347,1424,20.577600300312,194.280968564562
15,516427.812716261,4863653.92809347,3642,20.2455503400415,269.755249307491
15,521827.812716261,4874253.92809347,2850,12.1675814175978,203.614340289496
16,416927.812716261,4918253.92809347,4376,28.505717641674,209.613637339789
16,536927.812716261,4796953.92809347,8975,11.7574200592935,232.796371306758
16,534727.812716261,4683953.92809347,1059,17.818337297067,247.316435838584
16,538527.812716261,4744653.92809347,379,13.2894144719467,254.977753960993
16,573827.812716261,4815753.92809347,1214,25.8893314050511,231.261340363417
16,501127.812716261,4951453.92809347,523,12.5523752206936,264.02973075863
16,514727.812716261,4956753.92809347,41503,18.778016329743,260.966522251256
17,502527.812716261,4850153.92809347,2728,16.4145360840484,228.399090918247
17,547327.812716261,4990253.92809347,614,19.6573462337255,232.408926214557
17,521427.812716261,4711653.92809347,3541,25.7898583076894,202.860969111789
17,469927.812716261,4720053.92809347,630,27.0909352460876,249.467276344076
17,532327.812716261,4747653.92809347,837,18.3407932100818,189.779811606277
17,494927.812716261,4776953.92809347,1491,22.574492325075,254.353987060022
17,540027.812716261,5034953.92809347,1006,16.1191498907283,182.851180115249
18,556927.812716261,4923453.92809347,574,18.3470215601847,255.847609390039
18,520127.812716261,4678153.92809347,2055,22.6010578917339,208.495714436285
19,503727.812716261,4850753.92809347,637,18.1092292116955,250.435906362254
19,554727.812716261,4851753.92809347,196332,28.5335821053013,224.712309488095
19,544327.812716261,4825253.92809347,5082,18.1816429365426,219.675036866684
19,486327.812716261,4895553.92809347,683,22.9783422220498,216.07726162998
