year,x,y,max_size,windspeed,winddirection
1,485327.812716261,4704053.92809347,496,14.3839840218425,257.099803027231
1,480527.812716261,4965753.92809347,4076,17.0205693691969,268.846859566402
1,600627.812716261,5019953.92809347,868,11.2023036042228,235.194828445092
1,589027.812716261,4773053.92809347,19965,16.0879844333977,198.209917636123
1,535127.812716261,4828953.92809347,13655,21.9946383265778,264.125164845027
1,536827.812716261,4881253.92809347,3333,12.9119668900967,191.696469050366
2,583327.812716261,4792753.92809347,3356,13.7388972239569,251.073912566062
2,472727.812716261,4798853.92809347,399,29.1586151719093,223.36508220993
2,563127.812716261,4814453.92809347,1331,25.0919076800346,200.014719755854
2,462427.812716261,4937153.92809347,2318,19.9091875692829,254.753862326033
2,422227.812716261,5059153.92809347,7394,26.1418985528871,245.473535873462
2,614127.812716261,4745653.92809347,488,15.5590561777353,192.076805785764
2,503227.812716261,4764953.92809347,223404,17.8541685268283,252.937877385411
2,543527.812716261,4775453.92809347,504,21.874103131704,200.781911958475
2,492227.812716261,4804153.92809347,904,27.9603329766542,251.325254221447
2,557027.812716261,4829353.92809347,1193,15.787465358153,186.128082142677
2,439927.812716261,4962553.92809347,703,26.3440782250836,261.232241636608
2,479227.812716261,4839153.92809347,848,22.2334083216265,232.113521774299
2,506527.812716261,4854153.92809347,2018,20.5474240193143,212.111429062206
3,534627.812716261,4774553.92809347,3787,27.1339669357985,197.388129362371
3,573727.812716261,4794053.92809347,1044,19.8399674659595,229.458234279882
3,482827.812716261,4918653.92809347,1779,14.4654722139239,248.467076977249
4,484027.812716261,4810453.92809347,505,19.5308481995016,189.924556994811
4,530027.812716261,4914353.92809347,142975,18.0992413219064,254.359510922804
4,476627.812716261,4980853.92809347,556,28.7009114958346,192.121893719304
4,461127.812716261,4946453.92809347,13334,12.7165761543438,247.963947413955
4,600627.812716261,5012653.92809347,1900,19.8408540757373,235.840688429307
4,538127.812716261,5023153.92809347,1302,10.5746941827238,268.511528726667
5,543727.812716261,4794453.92809347,577,29.7448578896001,190.73162385961
5,575927.812716261,4792653.92809347,607,11.6596493916586,189.001620314084
5,573727.812716261,4836353.92809347,1769,25.1385863823816,257.461300115101
5,569227.812716261,4961053.92809347,5902,11.5169686451554,261.674540040549
6,448727.812716261,4952853.92809347,927,18.4976463671774,239.01681213174
6,469427.812716261,5006053.92809347,729,25.433830730617,229.077414390631
6,633027.812716261,5002553.92809347,1314,17.64904783573,221.596852827352
6,563027.812716261,5021553.92809347,551,14.0230415668339,203.638605165761
6,525627.812716261,4770053.92809347,442,19.9143456667662,269.525755459908
7,539927.812716261,4810953.92809347,570,22.0024733664468,181.232609278522
7,531127.812716261,4793653.92809347,666,29.1481337649748,245.717848716304
7,563227.812716261,4850653.92809347,547,16.5817879652604,269.184597122949
7,556827.812716261,4913053.92809347,4038,23.1286605913192,248.940578985494
7,469827.812716261,4997853.92809347,404,29.7786784451455,249.129642911721
7,475727.812716261,4774153.92809347,624,27.7327148756012,265.002397689968
8,543127.812716261,4787653.92809347,1362,16.4508678810671,181.723245196044
9,586727.812716261,5027353.92809347,4731,13.6630507279187,240.342353184242
9,491827.812716261,4753653.92809347,601,23.0189491482452,252.333565279841
9,558527.812716261,4791753.92809347,13275,11.209475249052,249.315576448571
9,536927.812716261,4836553.92809347,637,17.5713311694562,267.53423437709
10,491427.812716261,5042153.92809347,844,27.4182417755947,250.093261075672
10,536327.812716261,4790953.92809347,35460,10.8008199790493,258.530557081103
10,557627.812716261,4791453.92809347,11352,21.1339844018221,190.916928166989
10,546127.812716261,4767653.92809347,4421,15.9996278770268,231.168885729276
10,504327.812716261,4787453.92809347,513,16.2058023363352,241.97986026993
10,568027.812716261,4864353.92809347,692,12.4684088816866,224.240232089069
10,509427.812716261,4868353.92809347,1038,23.6426015896723,196.705544635188
10,485127.812716261,4921453.92809347,572,20.4623297788203,243.434514733963
11,567627.812716261,4885953.92809347,5855,17.5415429892018,239.942268957384
11,583127.812716261,4949153.92809347,1336,24.6601612027735,216.757203103043
11,577727.812716261,5054253.92809347,490,27.7301182085648,268.09265734395
12,574127.812716261,4793253.92809347,727,21.5883625857532,202.09384953836
13,492927.812716261,4994953.92809347,6375,17.0996421482414,240.663346988149
13,577027.812716261,4925353.92809347,18094,10.8567245537415,240.081514392514
14,548827.812716261,4890953.92809347,5291,21.321722548455,219.90254158387
14,569127.812716261,4910353.92809347,714,16.303195906803,233.524103583768
14,504127.812716261,4852253.92809347,18221,25.7159441662952,202.03316087136
14,506927.812716261,4813853.92809347,1049,13.7916344450787,259.244599551894
14,509127.812716261,4984753.92809347,595,21.9914530916139,251.803204400931
15,504027.812716261,4813253.92809347,687,20.1405031140894,216.577491851058
15,557527.812716261,4820253.92809347,1763,18.1166456453502,182.457227522973
15,481327.812716261,4923853.92809347,705,21.4086366165429,263.687090773601
15,541927.812716261,4799553.92809347,597,23.0225618509576,236.461729011498
15,590327.812716261,4811653.92809347,1029,26.3301050104201,215.207115139347
15,535427.812716261,4989153.92809347,429,26.693947664462,227.424093587324
15,571027.812716261,5024153.92809347,62078,14.7857937775552,250.304374373518
15,505927.812716261,4919953.92809347,1339,29.8092145193368,218.096762071364
17,496427.812716261,4790753.92809347,632,19.3726110784337,188.665616491344
17,548827.812716261,4890953.92809347,4261,24.9316668743268,254.067758289166
18,491527.812716261,4796153.92809347,1743,14.5893912995234,235.896190563217
18,489027.812716261,4806853.92809347,575,25.6447105621919,202.00924399076
18,539727.812716261,4709053.92809347,824,21.592174153775,229.984098372515
18,512527.812716261,4773153.92809347,610,28.991934764199,203.877318624873
18,472827.812716261,4786953.92809347,40484,17.1680895844474,200.567206910346
18,490427.812716261,4879353.92809347,2883,20.0019543338567,199.35582658276
18,552727.812716261,4890953.92809347,1022,23.7463365355507,189.213642294053
18,505527.812716261,4789553.92809347,491,27.2862611990422,242.975634054746
18,554627.812716261,4867753.92809347,263728,24.8171774577349,250.546472654678
19,635427.812716261,4719653.92809347,1525,26.0278899455443,202.045906330459
19,640927.812716261,4735253.92809347,9419,24.327048137784,204.5157096209
19,506827.812716261,4759153.92809347,1529,25.551184550859,217.170944781974
19,405227.812716261,4926753.92809347,3381,29.6434331266209,240.043819569983
19,558327.812716261,5032153.92809347,13663,12.7097249450162,261.204511136748
21,537927.812716261,4830353.92809347,9468,12.6580349169672,244.876185148023
21,545227.812716261,4825153.92809347,384,14.1635588463396,206.072825894225
21,510427.812716261,4893653.92809347,1348,19.1322289220989,233.536499559414
21,431327.812716261,4998753.92809347,5053,15.3781647840515,218.751257280819
22,495427.812716261,4789953.92809347,2132,12.2332415077835,203.510904649738
22,584527.812716261,4808353.92809347,386,17.2442811494693,246.594606705476
22,601027.812716261,4763053.92809347,1102,22.6264803530648,246.618464053608
22,538727.812716261,4724353.92809347,3614,16.9568577315658,238.441692832857
22,585027.812716261,4785453.92809347,1660,22.1188805159181,198.824373877142
22,503327.812716261,4897553.92809347,11152,19.4573959801346,231.070350611117
22,520827.812716261,4927553.92809347,566,23.9370835851878,195.396359148435
23,494827.812716261,4804453.92809347,164839,18.7904481217265,201.059839187656
23,574327.812716261,4827253.92809347,2115,14.5217212103307,192.091539306566
23,577527.812716261,4878553.92809347,871,25.3905491903424,183.594787234906
23,453527.812716261,4898353.92809347,380,18.3675721101463,219.193950199988
23,580227.812716261,4900353.92809347,1799,26.2728443136439,269.393987667281
23,572627.812716261,4903653.92809347,1477,18.5562732117251,181.56151201576
23,581427.812716261,4965253.92809347,3132,24.7791147464886,220.320751005784
23,592327.812716261,5054053.92809347,2236,21.8392387963831,236.019093277864
23,568227.812716261,4805553.92809347,560,14.7579668881372,262.913188878447
23,568827.812716261,4893453.92809347,1209,15.7794762123376,196.719758394174
23,497427.812716261,4919953.92809347,1067,20.8660039911047,220.248858856503
24,586327.812716261,4851353.92809347,650,18.2956229662523,197.517836568877
24,527927.812716261,4911353.92809347,2238,19.9163452815264,256.216717811767
24,556727.812716261,4787853.92809347,720,23.3922731410712,259.997834796086
24,478227.812716261,4836253.92809347,528,13.8809438282624,202.799635163974
24,539327.812716261,4713253.92809347,638,26.7339807841927,221.543229622766
24,502527.812716261,4972353.92809347,933,18.0439959466457,268.690827274695
25,475227.812716261,4758953.92809347,1084,27.597204875201,269.226013279986
26,524627.812716261,4794753.92809347,588,17.3315219953656,199.833076726645
26,561627.812716261,4809253.92809347,499,24.6707700146362,231.38013162883
26,484127.812716261,4825253.92809347,649,19.3296437570825,203.50597554585
26,558627.812716261,4782653.92809347,4780,13.3990786550567,249.021108623128
27,486027.812716261,4904853.92809347,398,13.4613149380311,251.849134380464
27,491627.812716261,4801253.92809347,7661,22.9768255259842,223.312309810426
27,518027.812716261,4914253.92809347,2713,24.1950069880113,234.440835309215
27,573527.812716261,4852553.92809347,844,18.4517027065158,248.829934007954
27,431227.812716261,4989053.92809347,444,25.2729635359719,266.259402958676
27,594427.812716261,5018353.92809347,5920,12.2656169952825,260.244341811631
27,571727.812716261,4960353.92809347,806,14.1606544842944,204.911031501833
27,530127.812716261,4903753.92809347,2716,23.5067229345441,241.611572667025
27,623127.812716261,5007753.92809347,18811,22.4966095713899,188.738103483338
27,416727.812716261,5049153.92809347,3253,20.2816255250946,198.315974590369
27,508727.812716261,4896553.92809347,399,17.239266182296,256.179313233588
