year,x,y,max_size,windspeed,winddirection
1,551727.812716261,4883853.92809347,3101,17.7013284480199,193.765199342743
1,511627.812716261,4749653.92809347,5100,23.8338122982532,214.827198714484
1,613227.812716261,5009953.92809347,752,10.4730392480269,184.66447295621
2,505827.812716261,4792353.92809347,18690,13.0664652725682,183.799289159942
2,507727.812716261,4712853.92809347,1155,13.481061165221,192.116769631393
2,536027.812716261,4739453.92809347,1213,21.4064803766087,192.955901906826
2,596927.812716261,4983953.92809347,813,16.2238718615845,261.728980019689
2,558927.812716261,4992653.92809347,488,18.1313365837559,225.905559298117
3,534927.812716261,4819653.92809347,1020,25.0908103538677,247.457133291755
3,494327.812716261,4966453.92809347,1220,26.4221459114924,259.078039694577
4,621727.812716261,5002853.92809347,8882,13.0023218179122,185.898494920693
4,488327.812716261,4873653.92809347,451,23.0448245117441,195.831518517807
4,537427.812716261,4887453.92809347,1448,18.1723363418132,200.483493134379
4,536127.812716261,4972753.92809347,1229,28.4789420524612,182.95331178233
4,527327.812716261,4988753.92809347,701,29.3010617885739,208.655225469265
5,549027.812716261,4797553.92809347,3059,24.7144552832469,260.482467385009
6,510527.812716261,4731553.92809347,18870,27.8017058456317,186.862504917663
6,478227.812716261,4819153.92809347,6252,16.0159285040572,240.333375327755
6,528027.812716261,4805053.92809347,2087,19.6281038271263,220.452676797286
7,541527.812716261,4769253.92809347,46180,22.8591967979446,212.774215545505
7,499327.812716261,4844453.92809347,528,20.4617388220504,187.157195408363
7,582627.812716261,5029353.92809347,6307,28.6521674599499,183.706834001932
8,571227.812716261,4973253.92809347,662,13.327734018676,237.891324057709
8,527927.812716261,4712953.92809347,5642,18.3970892056823,242.290402364451
8,521527.812716261,4896053.92809347,15817,21.4064327860251,198.637695503421
8,545027.812716261,4939453.92809347,521,12.1202595392242,258.183493337128
9,517627.812716261,4774853.92809347,13108,11.6830895561725,239.623598952312
9,548227.812716261,4860253.92809347,392,26.3268611673266,269.494101956952
9,529227.812716261,4814853.92809347,971,25.6138803018257,218.20786264725
10,467927.812716261,5031653.92809347,675,26.8390883971006,234.510714984499
10,601427.812716261,4786453.92809347,204437,20.9883138537407,266.184557026718
10,513927.812716261,4855553.92809347,648,24.6596048213542,205.353842815384
10,544627.812716261,4841453.92809347,2327,14.9105408089235,263.515929020941
10,545727.812716261,4867153.92809347,6265,17.5709740817547,190.953297496308
10,588827.812716261,5017253.92809347,7175,22.2359033068642,236.586577836424
12,540327.812716261,4823953.92809347,412,20.3274329937994,257.661338257603
12,565727.812716261,4830153.92809347,1364,29.4171086838469,248.31026927568
13,494627.812716261,4805153.92809347,1406,15.7165577216074,263.005682635121
14,530827.812716261,4785753.92809347,59463,29.2838714132085,231.545826473739
14,530827.812716261,4838153.92809347,3349,23.612406286411,183.696907334961
14,533827.812716261,4787953.92809347,1863,26.4370561763644,212.911777580157
14,522127.812716261,4999853.92809347,1484,15.0686119124293,257.013216731139
14,566027.812716261,4829253.92809347,34389,12.2269797045738,265.8202866395
14,509727.812716261,4891453.92809347,5513,18.4302773140371,263.78953860607
14,448727.812716261,4931753.92809347,1407,11.7791976267472,229.286042579915
14,581927.812716261,4974253.92809347,1094,20.289278915152,201.844472265802
15,565627.812716261,4868853.92809347,635,11.8742750445381,235.677820171695
15,566427.812716261,4997753.92809347,2223,29.8866472812369,250.547850492876
