year,x,y,max_size,windspeed,winddirection
1,530327.812716261,4790353.92809347,14292,28.3473600447178,216.405975795351
1,569227.812716261,4811453.92809347,3289,11.9105989066884,187.205470665358
1,543827.812716261,4831153.92809347,2263,21.8886033352464,261.412204115186
1,543327.812716261,4833953.92809347,1189,23.0045274598524,251.624521315098
1,543727.812716261,4886853.92809347,4592,18.5217531723902,207.339792111889
1,542127.812716261,4970953.92809347,1897,19.6507974062115,263.975421914365
1,489627.812716261,4805353.92809347,2159,27.702171523124,225.339243574999
1,551227.812716261,4971553.92809347,1310,20.2693332545459,247.548960959539
1,495627.812716261,4863953.92809347,1268,10.9201897867024,247.240384651814
2,528127.812716261,4738353.92809347,639,19.3350824061781,210.938421317842
2,414627.812716261,4914453.92809347,889,10.1348632201552,259.598747869022
2,538227.812716261,4813353.92809347,496,12.734888875857,240.936872628517
2,551827.812716261,4813853.92809347,451,18.5324969235808,215.229489142075
3,481027.812716261,4753153.92809347,7608,25.6089652702212,181.837905587163
3,525527.812716261,4904853.92809347,3607,28.6610831785947,239.745144532062
4,502127.812716261,4929553.92809347,2335,15.036822562106,242.80598515179
6,535427.812716261,4821853.92809347,1229,28.2868810929358,229.690139559098
7,529527.812716261,4924853.92809347,1998,24.4501572940499,242.059562571812
7,498327.812716261,5087553.92809347,1501,11.8443477666005,204.217465035617
7,492227.812716261,4817453.92809347,3033,21.8916850816458,231.605835179798
7,522227.812716261,4849453.92809347,12558,20.4589345678687,241.384417789523
8,563427.812716261,4775353.92809347,694,14.8236056277528,209.214926906861
8,507827.812716261,4858753.92809347,544,21.2011249363422,191.140916487202
8,539627.812716261,4859253.92809347,43006,12.8315719496459,256.339937278535
9,487227.812716261,4956753.92809347,1552,16.2162597524002,244.787569886539
9,479327.812716261,4891553.92809347,447,15.9961395664141,215.638936541509
10,477427.812716261,4830053.92809347,1755,27.828973941505,258.264644660521
10,405227.812716261,5047153.92809347,380,21.9217548845336,232.593475815374
10,553227.812716261,4941853.92809347,3956,17.699240911752,253.984710434452
10,486327.812716261,4949353.92809347,15473,21.4710770035163,185.003959648311
10,539927.812716261,4891753.92809347,3176,22.6722612045705,216.42835367471
